created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang
Sun Nov 10 10:34:51 +0000 2019,1193477111618691072,1193477111618691072,"#ENEM
o fiscal da prova me olhando sem parar
eu: https://t.co/hZ6G7KVztX",False,"{'hashtags': [{'text': 'ENEM', 'indices': [0, 5]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193477055675060224, 'id_str': '1193477055675060224', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1193477055675060224/pu/img/vmeplLCdCVWMBM9x.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1193477055675060224/pu/img/vmeplLCdCVWMBM9x.jpg', 'url': 'https://t.co/hZ6G7KVztX', 'display_url': 'pic.twitter.com/hZ6G7KVztX', 'expanded_url': 'https://twitter.com/xrafahell/status/1193477111618691072/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 512, 'h': 640, 'resize': 'fit'}, 'small': {'w': 512, 'h': 640, 'resize': 'fit'}, 'medium': {'w': 512, 'h': 640, 'resize': 'fit'}}}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 802065596334608384, 'id_str': '802065596334608384', 'name': 'RAFAELLLLLLL', 'screen_name': 'xrafahell', 'location': 'Recife, Brasil', 'description': '', 'url': 'https://t.co/9c705lj3no', 'entities': {'url': {'urls': [{'url': 'https://t.co/9c705lj3no', 'expanded_url': 'http://instagram.com/xrafahell', 'display_url': 'instagram.com/xrafahell', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2677, 'friends_count': 2695, 'listed_count': 3, 'created_at': 'Fri Nov 25 08:25:14 +0000 2016', 'favourites_count': 1706, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1249, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1193511032226013185/WtHnCuPI_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1193511032226013185/WtHnCuPI_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/802065596334608384/1573385641', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,2,5,False,False,False,pt
Sun Nov 10 10:33:16 +0000 2019,1193476712471965697,1193476712471965697,"Hj o enem e o flamengo e vcs o gremio kkkk
Boa sorte ai #Enem",False,"{'hashtags': [{'text': 'Enem', 'indices': [56, 61]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1192979784009162752, 'id_str': '1192979784009162752', 'name': 'carinhaestranho', 'screen_name': 'lulaemeuovo3', 'location': '', 'description': 'um dia vc morrer !!!', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 41, 'listed_count': 0, 'created_at': 'Sat Nov 09 01:38:48 +0000 2019', 'favourites_count': 14, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 13, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1193097220381388801/eTpXiBj4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1193097220381388801/eTpXiBj4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1192979784009162752/1573291710', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,pt
Sun Nov 10 10:32:51 +0000 2019,1193476607534665730,1193476607534665730,"Galera do #ENEM! Boas provas! Fiquem tranquilos, conhecimento e calma são ingredientes perfeitos para ótimos result… https://t.co/u1WgMkHGzG",True,"{'hashtags': [{'text': 'ENEM', 'indices': [10, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/u1WgMkHGzG', 'expanded_url': 'https://twitter.com/i/web/status/1193476607534665730', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 64583931, 'id_str': '64583931', 'name': 'Sonia T Lopes', 'screen_name': 'soniatlopes', 'location': 'Caxambu - MG - Brasil', 'description': 'Mulher, mãe, biomédica por profissão, professora por paixão. Amo família, livros, cappuccinos, vampiros, viagens, sou devota de Nha Chica e abençoada por Deus.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 295, 'friends_count': 191, 'listed_count': 7, 'created_at': 'Tue Aug 11 01:31:32 +0000 2009', 'favourites_count': 7783, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7538, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/790242560140800001/G5rCO4HO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/790242560140800001/G5rCO4HO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/64583931/1477243481', 'profile_link_color': '2121B0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DCE0E3', 'profile_text_color': '7D787D', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,pt
Sun Nov 10 10:32:29 +0000 2019,1193476513397653504,1193476513397653504,Vem com tudo #enem mmmm  🤩👆🏼🤞🏼,False,"{'hashtags': [{'text': 'enem', 'indices': [13, 18]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 802915132883996672, 'id_str': '802915132883996672', 'name': 'Mary Lima 🌸', 'screen_name': 'OiMaryLima', 'location': 'Río de Janeiro, Brasil', 'description': 'Deus ❣️', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 123, 'friends_count': 69, 'listed_count': 0, 'created_at': 'Sun Nov 27 16:40:59 +0000 2016', 'favourites_count': 977, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 166, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1181569744111050752/b3zNBXn5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1181569744111050752/b3zNBXn5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/802915132883996672/1570543191', 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,,pt
Sun Nov 10 10:31:25 +0000 2019,1193476248128892929,1193476248128892929,"#Enem2019 #Enem 
Mais um dia para arrasar ou para ser arrasada https://t.co/PFlKZ6lumg",False,"{'hashtags': [{'text': 'Enem2019', 'indices': [0, 9]}, {'text': 'Enem', 'indices': [10, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193476244622446592, 'id_str': '1193476244622446592', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/EJAUUjiWkAAZCeU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJAUUjiWkAAZCeU.jpg', 'url': 'https://t.co/PFlKZ6lumg', 'display_url': 'pic.twitter.com/PFlKZ6lumg', 'expanded_url': 'https://twitter.com/millag06/status/1193476248128892929/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 310, 'h': 379, 'resize': 'fit'}, 'large': {'w': 310, 'h': 379, 'resize': 'fit'}, 'medium': {'w': 310, 'h': 379, 'resize': 'fit'}}}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1087880146026196992, 'id_str': '1087880146026196992', 'name': 'cams', 'screen_name': 'millag06', 'location': 'Fundo Do Poço ', 'description': 'https://t.co/5kH0IsNsn9', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/5kH0IsNsn9', 'expanded_url': 'http://curiouscat.me/camzg07', 'display_url': 'curiouscat.me/camzg07', 'indices': [0, 23]}]}}, 'protected': False, 'followers_count': 137, 'friends_count': 291, 'listed_count': 0, 'created_at': 'Wed Jan 23 01:10:13 +0000 2019', 'favourites_count': 4237, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3066, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1192220788428021762/h0CmksfR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1192220788428021762/h0CmksfR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1087880146026196992/1571695682', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,56,157,False,False,False,pt
Sun Nov 10 10:30:32 +0000 2019,1193476024417341440,1193476024417341440,"A prova de exatas vendo eu sofrendo pra responder as questões sendo que sou de humanas 
#enem #Enem2019 https://t.co/NVXdturV0b",False,"{'hashtags': [{'text': 'enem', 'indices': [88, 93]}, {'text': 'Enem2019', 'indices': [94, 103]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193475987142586368, 'id_str': '1193475987142586368', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1193475987142586368/pu/img/k8GA-wN8r8AAXehq.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1193475987142586368/pu/img/k8GA-wN8r8AAXehq.jpg', 'url': 'https://t.co/NVXdturV0b', 'display_url': 'pic.twitter.com/NVXdturV0b', 'expanded_url': 'https://twitter.com/Lucaszaguiar/status/1193476024417341440/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 423, 'h': 680, 'resize': 'fit'}, 'large': {'w': 448, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 448, 'h': 720, 'resize': 'fit'}}}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1177028312717320193, 'id_str': '1177028312717320193', 'name': 'Lucas Aguiar', 'screen_name': 'Lucaszaguiar', 'location': 'Bom Jardim, Brasil', 'description': 'Num Dá em nada. E se der, é pouca coisa😝', 'url': 'https://t.co/3hQIMN5Dbo', 'entities': {'url': {'urls': [{'url': 'https://t.co/3hQIMN5Dbo', 'expanded_url': 'http://instagram.com/lucas_15wy/', 'display_url': 'instagram.com/lucas_15wy/', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6, 'friends_count': 12, 'listed_count': 0, 'created_at': 'Thu Sep 26 01:14:17 +0000 2019', 'favourites_count': 16, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 23, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1191506522708332545/h9lITCPf_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1191506522708332545/h9lITCPf_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1177028312717320193/1572572646', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,3,False,False,False,pt
Sun Nov 10 10:30:14 +0000 2019,1193475949167304704,1193475949167304704,"#Jesus Está Voltando.

#Enem",False,"{'hashtags': [{'text': 'Jesus', 'indices': [0, 6]}, {'text': 'Enem', 'indices': [23, 28]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 67701869, 'id_str': '67701869', 'name': 'CLAULIMA🇧🇷🇮🇱', 'screen_name': 'claulima10', 'location': 'São Paulo', 'description': 'Sou apenas um detalhe, mas com JESUS, faço a diferença. Conservadora sim, pecadora sim, mas salva pela graça de Deus.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 280, 'friends_count': 98, 'listed_count': 5, 'created_at': 'Fri Aug 21 19:56:14 +0000 2009', 'favourites_count': 2118, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8818, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5ABB5', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1182063462417141760/h0lQP1P4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1182063462417141760/h0lQP1P4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/67701869/1540228285', 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E6F6F9', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,pt
Sun Nov 10 10:30:09 +0000 2019,1193475925779910656,1193475925779910656,Acordando hoje e lembrando que tem #enem https://t.co/JlSIyFjLME,False,"{'hashtags': [{'text': 'enem', 'indices': [35, 40]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193475916099465219, 'id_str': '1193475916099465219', 'indices': [41, 64], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EJAUBbsXsAMcA5g.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EJAUBbsXsAMcA5g.jpg', 'url': 'https://t.co/JlSIyFjLME', 'display_url': 'pic.twitter.com/JlSIyFjLME', 'expanded_url': 'https://twitter.com/eduhribeiro5/status/1193475925779910656/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 220, 'h': 146, 'resize': 'fit'}, 'medium': {'w': 220, 'h': 146, 'resize': 'fit'}, 'thumb': {'w': 146, 'h': 146, 'resize': 'crop'}, 'small': {'w': 220, 'h': 146, 'resize': 'fit'}}}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 792136330084048897, 'id_str': '792136330084048897', 'name': 'Eduardo Ribeiro', 'screen_name': 'eduhribeiro5', 'location': 'Inhapim, Brasil', 'description': 'Quero pão de queijo', 'url': 'https://t.co/UnpUZ4mrCr', 'entities': {'url': {'urls': [{'url': 'https://t.co/UnpUZ4mrCr', 'expanded_url': 'http://instagram.com/eduh.ribeiro', 'display_url': 'instagram.com/eduh.ribeiro', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 10, 'friends_count': 18, 'listed_count': 0, 'created_at': 'Fri Oct 28 22:49:53 +0000 2016', 'favourites_count': 45, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 10, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1193213154039402497/yoWiWiVl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1193213154039402497/yoWiWiVl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/792136330084048897/1573319123', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,3,7,False,False,False,pt
Sun Nov 10 10:29:12 +0000 2019,1193475688160014336,1193475688160014336,Bom #Enem gurizada!!! https://t.co/CXq9ngNiYg,False,"{'hashtags': [{'text': 'Enem', 'indices': [4, 9]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193475681906241536, 'id_str': '1193475681906241536', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/EJATzzQWsAAUoIy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJATzzQWsAAUoIy.jpg', 'url': 'https://t.co/CXq9ngNiYg', 'display_url': 'pic.twitter.com/CXq9ngNiYg', 'expanded_url': 'https://twitter.com/zzdroguinha/status/1193475688160014336/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 679, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 719, 'resize': 'fit'}, 'large': {'w': 720, 'h': 719, 'resize': 'fit'}}}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1060334428621299712, 'id_str': '1060334428621299712', 'name': 'lis', 'screen_name': 'zzdroguinha', 'location': 'Brasil', 'description': 'lixo', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 29, 'friends_count': 165, 'listed_count': 0, 'created_at': 'Thu Nov 08 00:53:22 +0000 2018', 'favourites_count': 4063, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 727, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1193258166135525377/E-g1ppBd_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1193258166135525377/E-g1ppBd_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1060334428621299712/1573329297', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,7,False,False,False,pt
Sun Nov 10 10:28:46 +0000 2019,1193475578738958336,1193475578738958336,Pra você que vai fazer o 2 dia de Enem miga @MsJuhPlay tá tudo bem algumas coisas darem ou não darem certo agora. V… https://t.co/G3phozqbR8,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MsJuhPlay', 'name': 'MsJuhPlay', 'id': 1259213730, 'id_str': '1259213730', 'indices': [44, 54]}], 'urls': [{'url': 'https://t.co/G3phozqbR8', 'expanded_url': 'https://twitter.com/i/web/status/1193475578738958336', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 305007269, 'id_str': '305007269', 'name': 'I s a b e l a', 'screen_name': 'atalpatamon', 'location': '', 'description': 'Vem visitar o canal da @msjuhplay no youtube - Link abaixo', 'url': 'https://t.co/gj6v9yx8ZM', 'entities': {'url': {'urls': [{'url': 'https://t.co/gj6v9yx8ZM', 'expanded_url': 'http://bit.ly/36vt5e9', 'display_url': 'bit.ly/36vt5e9', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 739, 'friends_count': 1918, 'listed_count': 4, 'created_at': 'Wed May 25 13:48:52 +0000 2011', 'favourites_count': 9271, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 87213, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1193236858458853381/yCsrGjHx_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1193236858458853381/yCsrGjHx_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/305007269/1570273321', 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,pt
Sun Nov 10 10:22:37 +0000 2019,1193474033653866496,1193474033653866496,Uma frase motivacional para o dia de hj : Só faz gol quem chuta! Bom Enem para todos #Enem2019 #Enem,False,"{'hashtags': [{'text': 'Enem2019', 'indices': [85, 94]}, {'text': 'Enem', 'indices': [95, 100]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 995118819529183237, 'id_str': '995118819529183237', 'name': 'Jheff', 'screen_name': 'JhefersonSantt3', 'location': 'Pinheiros, City', 'description': '🎂1.9 anos \n♐Sagitariano\n📚Téc. em Administração - IFES', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 465, 'friends_count': 535, 'listed_count': 0, 'created_at': 'Sat May 12 01:49:49 +0000 2018', 'favourites_count': 16107, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 3023, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1183112533454008320/wbLKkkMC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1183112533454008320/wbLKkkMC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/995118819529183237/1572254403', 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,14,35,False,False,,pt
Sun Nov 10 10:22:17 +0000 2019,1193473948723400704,1193473948723400704,Seria uma pena se eu não pudesse fazer o #enem hoje por conta dessa chuva pesadona,False,"{'hashtags': [{'text': 'enem', 'indices': [41, 46]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 753349150348050432, 'id_str': '753349150348050432', 'name': 'Lucão', 'screen_name': 'LucasCavagliere', 'location': '', 'description': 'Snap: luuc4_freitas \n\nsumemo mermao, quero coxinha', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 527, 'friends_count': 849, 'listed_count': 1, 'created_at': 'Wed Jul 13 22:03:28 +0000 2016', 'favourites_count': 15142, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7332, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1172172481865691136/lCC9SEX-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1172172481865691136/lCC9SEX-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/753349150348050432/1569606302', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,7,False,False,,pt
